const_id,const_name, "hip"
inuit-004,Collarbones,24608
inuit-004,Collarbones,28360
inuit-004,Collarbones,36850
inuit-004,Collarbones,37826
inuit-005,Lamp Stand,746
inuit-005,Lamp Stand,3179
inuit-005,Lamp Stand,4427
inuit-006,Caribou,53910
inuit-006,Caribou,54061
inuit-006,Caribou,58001
inuit-006,Caribou,59774
inuit-006,Caribou,62956
inuit-006,Caribou,65378
inuit-006,Caribou,67301
inuit-007,Two in Front,67927
inuit-007,Two in Front,69673
inuit-008,Breastbone,17499
inuit-008,Breastbone,17531
inuit-008,Breastbone,17608
inuit-008,Breastbone,17702
inuit-008,Breastbone,17847
inuit-008,Breastbone,17851
inuit-009,Runners,25930
inuit-009,Runners,26311
inuit-009,Runners,26727
inuit-010,Blubber Container,746
inuit-010,Blubber Container,3179
inuit-010,Blubber Container,3821
inuit-010,Blubber Container,4427
inuit-010,Blubber Container,6686
inuit-010,Blubber Container,8886
inuit-011,The One Behind,91262
japanese_moon_stations-01,Horn,65474
japanese_moon_stations-01,Horn,66249
japanese_moon_stations-02,Neck,69427
japanese_moon_stations-02,Neck,69701
japanese_moon_stations-02,Neck,69974
japanese_moon_stations-02,Neck,70755
japanese_moon_stations-03,Root,72622
japanese_moon_stations-03,Root,74392
japanese_moon_stations-03,Root,74785
japanese_moon_stations-03,Root,76333
japanese_moon_stations-04,Chamber,78104
japanese_moon_stations-04,Chamber,78265
japanese_moon_stations-04,Chamber,78401
japanese_moon_stations-04,Chamber,78820
japanese_moon_stations-05,Heart,80112
japanese_moon_stations-05,Heart,80763
japanese_moon_stations-05,Heart,81266
japanese_moon_stations-06,Tail,82396
japanese_moon_stations-06,Tail,82514
japanese_moon_stations-06,Tail,82729
japanese_moon_stations-06,Tail,84143
japanese_moon_stations-06,Tail,85696
japanese_moon_stations-06,Tail,85927
japanese_moon_stations-06,Tail,86228
japanese_moon_stations-06,Tail,86670
japanese_moon_stations-06,Tail,87073
japanese_moon_stations-07,Basket,88635
japanese_moon_stations-07,Basket,89642
japanese_moon_stations-07,Basket,89931
japanese_moon_stations-07,Basket,90185
japanese_moon_stations-08,Dipper,92041
japanese_moon_stations-08,Dipper,92855
japanese_moon_stations-08,Dipper,93056
japanese_moon_stations-08,Dipper,93506
japanese_moon_stations-08,Dipper,93864
japanese_moon_stations-09,Cow,100064
japanese_moon_stations-09,Cow,100345
japanese_moon_stations-09,Cow,100881
japanese_moon_stations-09,Cow,101027
japanese_moon_stations-10,Woman,102618
japanese_moon_stations-10,Woman,102624
japanese_moon_stations-10,Woman,103005
japanese_moon_stations-10,Woman,103045
japanese_moon_stations-11,Emptiness,104987
japanese_moon_stations-11,Emptiness,106278
japanese_moon_stations-12,Roof Top,107315
japanese_moon_stations-12,Roof Top,109074
japanese_moon_stations-12,Roof Top,109427
japanese_moon_stations-13,Room,113881
japanese_moon_stations-13,Room,113963
japanese_moon_stations-14,Wall,677
japanese_moon_stations-14,Wall,1067
japanese_moon_stations-15,Stride,2912
japanese_moon_stations-15,Stride,3031
japanese_moon_stations-15,Stride,3092
japanese_moon_stations-15,Stride,3693
japanese_moon_stations-15,Stride,3881
japanese_moon_stations-15,Stride,4436
japanese_moon_stations-15,Stride,4463
japanese_moon_stations-15,Stride,5447
japanese_moon_stations-15,Stride,5571
japanese_moon_stations-15,Stride,5586
japanese_moon_stations-15,Stride,5742
japanese_moon_stations-15,Stride,6193
japanese_moon_stations-16,Hill,8832
japanese_moon_stations-16,Hill,8903
japanese_moon_stations-16,Hill,9884
japanese_moon_stations-17,Stomach,12719
japanese_moon_stations-17,Stomach,13061
japanese_moon_stations-17,Stomach,13209
japanese_moon_stations-18,Stopping Place,17499
japanese_moon_stations-18,Stopping Place,17531
japanese_moon_stations-18,Stopping Place,17608
japanese_moon_stations-18,Stopping Place,17702
japanese_moon_stations-19,Net,20025
japanese_moon_stations-19,Net,20205
japanese_moon_stations-19,Net,20455
japanese_moon_stations-19,Net,20889
japanese_moon_stations-19,Net,20894
japanese_moon_stations-19,Net,21421
japanese_moon_stations-20,Turtle Snout,26176
japanese_moon_stations-20,Turtle Snout,26207
japanese_moon_stations-20,Turtle Snout,26366
japanese_moon_stations-21,Investigator,24436
japanese_moon_stations-21,Investigator,25336
japanese_moon_stations-21,Investigator,25930
japanese_moon_stations-21,Investigator,26311
japanese_moon_stations-21,Investigator,26727
japanese_moon_stations-21,Investigator,27989
japanese_moon_stations-22,Well,30343
japanese_moon_stations-22,Well,30883
japanese_moon_stations-22,Well,31681
japanese_moon_stations-22,Well,32246
japanese_moon_stations-22,Well,32362
japanese_moon_stations-22,Well,32921
japanese_moon_stations-22,Well,34088
japanese_moon_stations-22,Well,35350
japanese_moon_stations-23,Ogre,41822
japanese_moon_stations-23,Ogre,41909
japanese_moon_stations-23,Ogre,42806
japanese_moon_stations-23,Ogre,42911
japanese_moon_stations-24,Willow,42313
japanese_moon_stations-24,Willow,42402
japanese_moon_stations-24,Willow,42799
japanese_moon_stations-24,Willow,43109
japanese_moon_stations-24,Willow,43813
japanese_moon_stations-24,Willow,44659
japanese_moon_stations-24,Willow,45336
japanese_moon_stations-25,Stars,45751
japanese_moon_stations-25,Stars,45811
japanese_moon_stations-25,Stars,46390
japanese_moon_stations-25,Stars,46509
japanese_moon_stations-25,Stars,46776
japanese_moon_stations-25,Stars,47431
japanese_moon_stations-26,Stretched Net,47452
japanese_moon_stations-26,Stretched Net,48356
japanese_moon_stations-26,Stretched Net,49402
japanese_moon_stations-26,Stretched Net,49841
japanese_moon_stations-26,Stretched Net,51069
japanese_moon_stations-26,Stretched Net,52085
japanese_moon_stations-27,Wings,52943
japanese_moon_stations-27,Wings,53740
japanese_moon_stations-27,Wings,54029
japanese_moon_stations-27,Wings,54204
japanese_moon_stations-27,Wings,54682
japanese_moon_stations-27,Wings,55282
japanese_moon_stations-27,Wings,55687
japanese_moon_stations-27,Wings,55705
japanese_moon_stations-27,Wings,56633
japanese_moon_stations-27,Wings,57283
japanese_moon_stations-28,Chariot Cross-Board,59316
japanese_moon_stations-28,Chariot Cross-Board,59803
japanese_moon_stations-28,Chariot Cross-Board,60965
japanese_moon_stations-28,Chariot Cross-Board,61359
kamilaroi-Emu1,Gawaargay,83163
kamilaroi-Emu2,Gawaargay,83163
kamilaroi-Bir,Birraybirray,29711
kamilaroi-Loo,Birringoloo,52730
kamilaroi-Yar,Yarran,58307
kamilaroi-SMC,Old Wiringin,104385
kamilaroi-Ald,Old Dthillar and gunya,22834
kamilaroi-Wam,Wamba Wamba,32883
kamilaroi-Miy,Miyaymiyay,12189
kamilaroi-Wad,Wadhaagudjaaylwan,37773
kamilaroi-Ban,Bandaarr,84969
kamilaroi-Mur,MuraayMuyaay,65109
kamilaroi-War,Warrawilbaarru,78384
korean-001,Holy Kettle,64792
korean-001,Holy Kettle,64852
korean-001,Holy Kettle,65721
korean-002,Farm of Capital City,66200
korean-002,Farm of Capital City,68520
korean-003,Dignity of King,65420
korean-003,Dignity of King,65474
korean-003,Dignity of King,66006
korean-003,Dignity of King,66249
korean-004,Nomination,64238
korean-005,Gate of Sky,64407
korean-005,Gate of Sky,65639
korean-006,Equality,64166
korean-006,Equality,64962
korean-007,Helper,67275
korean-007,Helper,67459
korean-007,Helper,67927
korean-008,Helper,71762
korean-008,Helper,71795
korean-008,Helper,72125
korean-009,Position of Holy King,69673
korean-010,Neck of Dragon,69427
korean-010,Neck of Dragon,69701
korean-010,Neck of Dragon,69974
korean-010,Neck of Dragon,70755
korean-011,Beheading,67494
korean-011,Beheading,68269
korean-011,Beheading,68895
korean-011,Beheading,69415
korean-011,Beheading,70306
korean-011,Beheading,70753
korean-012,Judge,68933
korean-012,Judge,71352
korean-013,Flutting Flag,71075
korean-014,Javelin of Sky,71053
korean-014,Javelin of Sky,71284
korean-014,Javelin of Sky,72105
korean-015,Seat for Longevity,67480
korean-015,Seat for Longevity,69226
korean-015,Seat for Longevity,70602
korean-016,Oar for visitor,68498
korean-016,Oar for visitor,68707
korean-016,Oar for visitor,69389
korean-016,Oar for visitor,69612
korean-016,Oar for visitor,70327
korean-016,Oar for visitor,70400
korean-017,Milk of Sky,77516
korean-018,House of Queen,72622
korean-018,House of Queen,74392
korean-018,House of Queen,74785
korean-018,House of Queen,76333
korean-019,Ancient Chariot,72571
korean-019,Ancient Chariot,73714
korean-019,Ancient Chariot,74857
korean-020,Carriage for King,76470
korean-020,Carriage for King,76600
korean-021,General of Cavalry,71860
korean-022,Cavalry of Emperor,59196
korean-022,Cavalry of Emperor,59747
korean-022,Cavalry of Emperor,60260
korean-022,Cavalry of Emperor,60718
korean-022,Cavalry of Emperor,60823
korean-022,Cavalry of Emperor,61084
korean-022,Cavalry of Emperor,61932
korean-022,Cavalry of Emperor,62434
korean-022,Cavalry of Emperor,62896
korean-022,Cavalry of Emperor,63003
korean-022,Cavalry of Emperor,64408
korean-022,Cavalry of Emperor,65109
korean-022,Cavalry of Emperor,66657
korean-022,Cavalry of Emperor,67472
korean-022,Cavalry of Emperor,68282
korean-022,Cavalry of Emperor,68523
korean-022,Cavalry of Emperor,70069
korean-022,Cavalry of Emperor,70264
korean-022,Cavalry of Emperor,74376
korean-022,Cavalry of Emperor,74395
korean-022,Cavalry of Emperor,74824
korean-022,Cavalry of Emperor,74911
korean-023,General of Mobile Troops,68702
korean-023,General of Mobile Troops,71683
korean-023,General of Mobile Troops,71908
korean-024,East Road,80343
korean-024,East Road,80473
korean-024,East Road,80815
korean-024,East Road,80975
korean-025,Gate Bolt,79374
korean-026,Door Lock and Key,78820
korean-026,Door Lock and Key,78933
korean-026,Door Lock and Key,78990
korean-027,Penalty,79524
korean-027,Penalty,79599
korean-027,Penalty,79788
korean-028,Royal Hall,78104
korean-028,Royal Hall,78265
korean-028,Royal Hall,78401
korean-028,Royal Hall,78820
korean-029,Chamberlain,77634
korean-029,Chamberlain,78105
korean-030,Sun,77840
korean-031,West Road,77853
korean-031,West Road,78207
korean-031,West Road,78727
korean-031,West Road,79375
korean-032,Seat of Emperor,80112
korean-032,Seat of Emperor,80763
korean-032,Seat of Emperor,81266
korean-033,Five Troops,73273
korean-033,Five Troops,73807
korean-033,Five Troops,75141
korean-033,Five Troops,75177
korean-033,Five Troops,75264
korean-033,Five Troops,76297
korean-033,Five Troops,76829
korean-033,Five Troops,78384
korean-033,Five Troops,78639
korean-033,Five Troops,78914
korean-034,River of Sky,84405
korean-034,River of Sky,84970
korean-034,River of Sky,85340
korean-034,River of Sky,85755
korean-035,Prayer for Progeny,87261
korean-036,Fish,87569
korean-037,Forcast,85792
korean-037,Forcast,86092
korean-037,Forcast,87846
korean-037,Forcast,88714
korean-037,Forcast,89112
korean-038,Yard for Empresses,82396
korean-038,Yard for Empresses,82514
korean-038,Yard for Empresses,82729
korean-038,Yard for Empresses,84143
korean-038,Yard for Empresses,85696
korean-038,Yard for Empresses,85927
korean-038,Yard for Empresses,86228
korean-038,Yard for Empresses,86670
korean-038,Yard for Empresses,87073
korean-039,Holy Palace,82514
korean-039,Holy Palace,82545
korean-040,Winnow,88635
korean-040,Winnow,89642
korean-040,Winnow,89931
korean-040,Winnow,90185
korean-041,Outer Pestle,90414
korean-041,Outer Pestle,90568
korean-041,Outer Pestle,90830
korean-042,Chaff,90422
korean-043,Head of Town,91117
korean-043,Head of Town,91726
korean-043,Head of Town,91845
korean-043,Head of Town,92175
korean-043,Head of Town,92202
korean-043,Head of Town,93026
korean-043,Head of Town,93429
korean-043,Head of Town,93526
korean-043,Head of Town,93805
korean-044,Build,93085
korean-044,Build,93683
korean-044,Build,94141
korean-044,Build,94820
korean-044,Build,95168
korean-044,Build,95176
korean-045,Fowl of Sky,96327
korean-045,Fowl of Sky,96483
korean-046,Shrine of Sky,89341
korean-046,Shrine of Sky,90496
korean-046,Shrine of Sky,92041
korean-046,Shrine of Sky,92855
korean-046,Shrine of Sky,93506
korean-046,Shrine of Sky,93864
korean-047,Dog,93134
korean-047,Dog,93667
korean-048,Northeastern Nations,95477
korean-048,Northeastern Nations,96465
korean-048,Northeastern Nations,96950
korean-048,Northeastern Nations,97290
korean-049,Old Farmer,89678
korean-050,Snapping Turtle,90887
korean-050,Snapping Turtle,90982
korean-050,Snapping Turtle,91494
korean-050,Snapping Turtle,91875
korean-050,Snapping Turtle,92308
korean-050,Snapping Turtle,92953
korean-050,Snapping Turtle,92989
korean-050,Snapping Turtle,93174
korean-050,Snapping Turtle,93542
korean-050,Snapping Turtle,93825
korean-050,Snapping Turtle,94005
korean-050,Snapping Turtle,94114
korean-050,Snapping Turtle,94160
korean-051,Road for Emperor,92862
korean-051,Road for Emperor,97118
korean-051,Road for Emperor,98110
korean-051,Road for Emperor,100587
korean-052,The Weaver,91262
korean-052,The Weaver,91919
korean-052,The Weaver,91971
korean-053,River adjoining Tower,92420
korean-053,River adjoining Tower,92791
korean-053,River adjoining Tower,93194
korean-053,River adjoining Tower,94481
korean-054,Left Flag,96757
korean-054,Left Flag,96837
korean-054,Left Flag,97365
korean-054,Left Flag,98337
korean-054,Left Flag,98438
korean-054,Left Flag,98738
korean-054,Left Flag,98754
korean-054,Left Flag,98819
korean-054,Left Flag,99742
korean-055,Drum of River,97278
korean-055,Drum of River,97649
korean-055,Drum of River,98036
korean-056,Drumstick of Sky,97675
korean-056,Drumstick of Sky,97938
korean-056,Drumstick of Sky,98823
korean-057,Right Flag,95501
korean-057,Right Flag,95585
korean-057,Right Flag,96229
korean-057,Right Flag,96468
korean-057,Right Flag,96665
korean-057,Right Flag,97804
korean-057,Right Flag,99473
korean-058,Cow leading Man,100064
korean-058,Cow leading Man,100310
korean-058,Cow leading Man,100345
korean-058,Cow leading Man,100881
korean-058,Cow leading Man,101027
korean-058,Cow leading Man,101123
korean-059,Bank Spread,101923
korean-059,Bank Spread,101984
korean-059,Bank Spread,102026
korean-060,Basket for Silkworm,89348
korean-060,Basket for Silkworm,90156
korean-060,Basket for Silkworm,90344
korean-060,Basket for Silkworm,90905
korean-060,Basket for Silkworm,91315
korean-060,Basket for Silkworm,91755
korean-060,Basket for Silkworm,92512
korean-061,Officer for Cart,92689
korean-061,Officer for Cart,94779
korean-061,Officer for Cart,95853
korean-061,Officer for Cart,96441
korean-062,Ferry of Sky,97165
korean-062,Ferry of Sky,99675
korean-062,Ferry of Sky,100453
korean-062,Ferry of Sky,102098
korean-062,Ferry of Sky,102488
korean-062,Ferry of Sky,103413
korean-062,Ferry of Sky,104732
korean-062,Ferry of Sky,104887
korean-062,Ferry of Sky,105138
korean-063,Fruit,101589
korean-063,Fruit,101769
korean-063,Fruit,101958
korean-063,Fruit,102281
korean-063,Fruit,102532
korean-064,Seed,101421
korean-064,Seed,101483
korean-064,Seed,101800
korean-064,Seed,101916
korean-064,Seed,103294
korean-065,Storage for Lady,101101
korean-065,Storage for Lady,101692
korean-065,Storage for Lady,101847
korean-065,Storage for Lady,101936
korean-066,Court Lady,102618
korean-066,Court Lady,102624
korean-066,Court Lady,103005
korean-066,Court Lady,103045
korean-067,Judge Fault,111944
korean-067,Judge Fault,112917
korean-068,Amend Fault,111104
korean-068,Amend Fault,112242
korean-069,Grant Life,109754
korean-069,Grant Life,111841
korean-070,Punish,104521
korean-070,Punish,104858
korean-071,Empty House,104987
korean-071,Empty House,106278
korean-072,Weep,106786
korean-072,Weep,107382
korean-073,Sob,107095
korean-073,Sob,107517
korean-074,Castle with Rampart,104019
korean-074,Castle with Rampart,104139
korean-074,Castle with Rampart,104365
korean-074,Castle with Rampart,104963
korean-074,Castle with Rampart,104974
korean-074,Castle with Rampart,105515
korean-075,Hook for Dress,104060
korean-075,Hook for Dress,104194
korean-075,Hook for Dress,105186
korean-075,Hook for Dress,106481
korean-075,Hook for Dress,107136
korean-075,Hook for Dress,107259
korean-075,Hook for Dress,107418
korean-075,Hook for Dress,107533
korean-076,Groom,109492
korean-076,Groom,109556
korean-076,Groom,109592
korean-076,Groom,109857
korean-076,Groom,110991
korean-077,Charioteer,106551
korean-077,Charioteer,106711
korean-077,Charioteer,107235
korean-077,Charioteer,107253
korean-077,Charioteer,109102
korean-077,Charioteer,110351
korean-077,Charioteer,111022
korean-078,Human,105502
korean-078,Human,106140
korean-078,Human,107348
korean-078,Human,107472
korean-078,Human,108060
korean-079,Inner Pestle,109410
korean-079,Inner Pestle,109937
korean-080,Mortar,107310
korean-080,Mortar,107354
korean-080,Mortar,109176
korean-080,Mortar,110371
korean-081,Warehouse of Sky,107315
korean-081,Warehouse of Sky,109074
korean-081,Warehouse of Sky,109427
korean-082,Tomb,110395
korean-082,Tomb,110672
korean-082,Tomb,110960
korean-082,Tomb,111497
korean-083,Cover of House,108874
korean-083,Cover of House,110003
korean-084,Broken Mortar,102485
korean-084,Broken Mortar,102978
korean-084,Broken Mortar,105665
korean-084,Broken Mortar,105881
korean-085,Climbing Serpent,113288
korean-085,Climbing Serpent,113327
korean-085,Climbing Serpent,113561
korean-085,Climbing Serpent,113726
korean-085,Climbing Serpent,113919
korean-085,Climbing Serpent,114104
korean-085,Climbing Serpent,114570
korean-085,Climbing Serpent,114622
korean-085,Climbing Serpent,114924
korean-085,Climbing Serpent,115022
korean-085,Climbing Serpent,115990
korean-085,Climbing Serpent,116584
korean-085,Climbing Serpent,116631
korean-085,Climbing Serpent,116805
korean-085,Climbing Serpent,117301
korean-085,Climbing Serpent,117863
korean-085,Climbing Serpent,118243
korean-086,Palace of Emperor,112051
korean-086,Palace of Emperor,112158
korean-086,Palace of Emperor,112440
korean-086,Palace of Emperor,112748
korean-086,Palace of Emperor,113881
korean-086,Palace of Emperor,113963
korean-086,Palace of Emperor,115250
korean-086,Palace of Emperor,115623
korean-087,Detached Palace,115250
korean-088,Official for Materials Supply,112029
korean-088,Official for Materials Supply,112447
korean-089,Lightening,112935
korean-089,Lightening,113186
korean-089,Lightening,114144
korean-089,Lightening,114389
korean-089,Lightening,114520
korean-090,Rampart,106723
korean-090,Rampart,106985
korean-090,Rampart,107188
korean-090,Rampart,107556
korean-090,Rampart,109139
korean-090,Rampart,111123
korean-090,Rampart,112961
korean-091,Troops of Sky,145
korean-091,Troops of Sky,154
korean-091,Troops of Sky,301
korean-091,Troops of Sky,355
korean-091,Troops of Sky,443
korean-091,Troops of Sky,664
korean-091,Troops of Sky,840
korean-091,Troops of Sky,910
korean-091,Troops of Sky,983
korean-091,Troops of Sky,1158
korean-091,Troops of Sky,1170
korean-091,Troops of Sky,112211
korean-091,Troops of Sky,112529
korean-091,Troops of Sky,112716
korean-091,Troops of Sky,113996
korean-091,Troops of Sky,114119
korean-091,Troops of Sky,114341
korean-091,Troops of Sky,114375
korean-091,Troops of Sky,114724
korean-091,Troops of Sky,114855
korean-091,Troops of Sky,114939
korean-091,Troops of Sky,115033
korean-091,Troops of Sky,115115
korean-091,Troops of Sky,115125
korean-091,Troops of Sky,115126
korean-091,Troops of Sky,115142
korean-091,Troops of Sky,115404
korean-091,Troops of Sky,115438
korean-091,Troops of Sky,115669
korean-091,Troops of Sky,116247
korean-091,Troops of Sky,116591
korean-091,Troops of Sky,116853
korean-091,Troops of Sky,116901
korean-091,Troops of Sky,116957
korean-091,Troops of Sky,116971
korean-091,Troops of Sky,117218
korean-091,Troops of Sky,117314
korean-091,Troops of Sky,117541
korean-091,Troops of Sky,117567
korean-091,Troops of Sky,117629
korean-091,Troops of Sky,118209
korean-092,Village for Patrol,113368
korean-093,Net of Sky,111954
korean-094,Stable of Sky,99824
korean-094,Stable of Sky,99874
korean-094,Stable of Sky,99951
korean-094,Stable of Sky,100435
korean-094,Stable of Sky,101076
korean-094,Stable of Sky,101868
korean-094,Stable of Sky,102388
korean-094,Stable of Sky,102453
korean-094,Stable of Sky,103004
korean-094,Stable of Sky,103200
korean-095,Eastern Wall,677
korean-095,Eastern Wall,1067
korean-096,Civil Engineer,2219
korean-096,Civil Engineer,3810
korean-097,Thunderbolts,113889
korean-097,Thunderbolts,114971
korean-097,Thunderbolts,115830
korean-097,Thunderbolts,116771
korean-097,Thunderbolts,118268
korean-098,Clouds and Rain,114273
korean-098,Clouds and Rain,115738
korean-098,Clouds and Rain,116928
korean-098,Clouds and Rain,117245
korean-099,Highway,3504
korean-099,Highway,3801
korean-099,Highway,5542
korean-099,Highway,6242
korean-099,Highway,6686
korean-099,Highway,8886
korean-099,Highway,11569
korean-100,Whip,2599
korean-101,Officer for Chariot of,746
korean-101,Officer for Chariot of,2920
korean-101,Officer for Chariot of,3179
korean-101,Officer for Chariot of,3821
korean-101,Officer for Chariot of,4427
korean-102,Side Road,5434
korean-103,Armory,2912
korean-103,Armory,2942
korean-103,Armory,3031
korean-103,Armory,3092
korean-103,Armory,3231
korean-103,Armory,3693
korean-103,Armory,3881
korean-103,Armory,4436
korean-103,Armory,4463
korean-103,Armory,5447
korean-103,Armory,5454
korean-103,Armory,5544
korean-103,Armory,5586
korean-103,Armory,5742
korean-103,Armory,6193
korean-104,Southern Gate of Emperator,8796
korean-105,Outer Folding Screen,2548
korean-105,Outer Folding Screen,3786
korean-105,Outer Folding Screen,4906
korean-105,Outer Folding Screen,5737
korean-105,Outer Folding Screen,7007
korean-105,Outer Folding Screen,7884
korean-105,Outer Folding Screen,8833
korean-106,Toilet of Sky,2762
korean-106,Toilet of Sky,4147
korean-106,Toilet of Sky,4914
korean-106,Toilet of Sky,5951
korean-106,Toilet of Sky,6061
korean-107,Architect,3419
korean-108,Emperator,6813
korean-108,Emperator,7513
korean-108,Emperator,7607
korean-108,Emperator,8068
korean-108,Emperator,9640
korean-108,Emperator,9977
korean-108,Emperator,10064
korean-108,Emperator,10340
korean-108,Emperator,10670
korean-108,Emperator,12086
korean-109,Watchtower,8832
korean-109,Watchtower,8903
korean-109,Watchtower,9884
korean-110,Left Elm,10155
korean-110,Left Elm,10306
korean-110,Left Elm,10328
korean-110,Left Elm,10732
korean-110,Left Elm,12332
korean-111,Right Elm,7097
korean-111,Right Elm,7447
korean-111,Right Elm,7535
korean-111,Right Elm,7740
korean-111,Right Elm,9110
korean-112,Storehouse of Sky,1562
korean-112,Storehouse of Sky,5364
korean-112,Storehouse of Sky,6537
korean-112,Storehouse of Sky,8102
korean-112,Storehouse of Sky,8645
korean-112,Storehouse of Sky,9347
korean-113,Stack of Cereals,6960
korean-113,Stack of Cereals,7679
korean-113,Stack of Cereals,8209
korean-114,Ship of Sky,13268
korean-114,Ship of Sky,14328
korean-114,Ship of Sky,15863
korean-114,Ship of Sky,16826
korean-114,Ship of Sky,17358
korean-114,Ship of Sky,19343
korean-114,Ship of Sky,19812
korean-114,Ship of Sky,19949
korean-114,Ship of Sky,20070
korean-115,Store of Water,19167
korean-116,Mausoleum,9505
korean-116,Mausoleum,12623
korean-116,Mausoleum,13254
korean-116,Mausoleum,13531
korean-116,Mausoleum,14354
korean-116,Mausoleum,14576
korean-116,Mausoleum,14632
korean-116,Mausoleum,14668
korean-117,Heap of Corpse,12621
korean-118,Stomach of Tiger,12719
korean-118,Stomach of Tiger,13061
korean-118,Stomach of Tiger,13209
korean-119,Store of Millet for,15900
korean-119,Store of Millet for,16083
korean-119,Store of Millet for,16322
korean-119,Store of Millet for,16369
korean-120,Storehouse for Cereals,9487
korean-120,Storehouse for Cereals,9589
korean-120,Storehouse for Cereals,10305
korean-120,Storehouse for Cereals,10324
korean-120,Storehouse for Cereals,11484
korean-120,Storehouse for Cereals,11791
korean-120,Storehouse for Cereals,12387
korean-120,Storehouse for Cereals,12706
korean-120,Storehouse for Cereals,12828
korean-120,Storehouse for Cereals,13954
korean-120,Storehouse for Cereals,14135
korean-120,Storehouse for Cereals,15457
korean-120,Storehouse for Cereals,16852
korean-121,Whetstone,20354
korean-121,Whetstone,21476
korean-121,Whetstone,22453
korean-121,Whetstone,22678
korean-122,Rolled Tongue,17313
korean-122,Rolled Tongue,17448
korean-122,Rolled Tongue,17529
korean-122,Rolled Tongue,18246
korean-122,Rolled Tongue,18532
korean-122,Rolled Tongue,18614
korean-123,Shaman of Sky,17886
korean-124,Ear and Eye of,17489
korean-124,Ear and Eye of,17499
korean-124,Ear and Eye of,17531
korean-124,Ear and Eye of,17573
korean-124,Ear and Eye of,17608
korean-124,Ear and Eye of,17702
korean-124,Ear and Eye of,17847
korean-125,Moon,19038
korean-126,Hill of Sky,21881
korean-127,Conspiracy of Sky,19719
korean-127,Conspiracy of Sky,19740
korean-127,Conspiracy of Sky,19799
korean-127,Conspiracy of Sky,19860
korean-127,Conspiracy of Sky,20522
korean-128,Fodder,11345
korean-128,Fodder,11783
korean-128,Fodder,12107
korean-128,Fodder,12390
korean-129,Hill of Sky,11477
korean-129,Hill of Sky,12486
korean-129,Hill of Sky,13147
korean-129,Hill of Sky,13847
korean-129,Hill of Sky,14879
korean-129,Hill of Sky,15510
korean-129,Hill of Sky,16870
korean-129,Hill of Sky,17351
korean-129,Hill of Sky,17797
korean-129,Hill of Sky,17874
korean-129,Hill of Sky,20042
korean-129,Hill of Sky,20535
korean-129,Hill of Sky,21248
korean-129,Hill of Sky,21393
korean-130,Garage for Chariot,23015
korean-130,Garage for Chariot,24608
korean-130,Garage for Chariot,25428
korean-130,Garage for Chariot,28360
korean-130,Garage for Chariot,28380
korean-131,Pond for Fish,24340
korean-131,Pond for Fish,24813
korean-131,Pond for Fish,25048
korean-132,Pillar,23416
korean-132,Pillar,23453
korean-132,Pillar,23767
korean-133,Pillar,27483
korean-133,Pillar,27639
korean-133,Pillar,27673
korean-134,Pillar,25492
korean-134,Pillar,25984
korean-134,Pillar,26536
korean-135,Puddle of Sky,24504
korean-135,Puddle of Sky,24575
korean-135,Puddle of Sky,24727
korean-135,Puddle of Sky,24799
korean-135,Puddle of Sky,24879
korean-136,Kings,17954
korean-136,Kings,19171
korean-136,Kings,20250
korean-136,Kings,20430
korean-136,Kings,23088
korean-136,Kings,23900
korean-137,Gateway of Sky,26451
korean-138,Flage of Saam,22449
korean-138,Flage of Saam,22509
korean-138,Flage of Saam,22549
korean-138,Flage of Saam,22797
korean-138,Flage of Saam,22833
korean-138,Flage of Saam,22845
korean-138,Flage of Saam,22957
korean-138,Flage of Saam,23123
korean-138,Flage of Saam,23607
korean-139,Village of Sky,19990
korean-139,Village of Sky,20711
korean-140,Belvedere of Sky,25278
korean-140,Belvedere of Sky,25555
korean-140,Belvedere of Sky,25945
korean-140,Belvedere of Sky,26777
korean-141,General of Border,18724
korean-141,General of Border,20205
korean-141,General of Border,20455
korean-141,General of Border,20648
korean-141,General of Border,20713
korean-141,General of Border,20889
korean-141,General of Border,21029
korean-141,General of Border,21421
korean-141,General of Border,21683
korean-142,Celebration of Sky,20219
korean-142,Celebration of Sky,20732
korean-142,Celebration of Sky,20901
korean-142,Celebration of Sky,21273
korean-142,Celebration of Sky,21402
korean-142,Celebration of Sky,21589
korean-142,Celebration of Sky,21670
korean-143,Flag of Emperor,21763
korean-143,Flag of Emperor,22028
korean-143,Flag of Emperor,22086
korean-143,Flag of Emperor,22263
korean-143,Flag of Emperor,22325
korean-143,Flag of Emperor,22479
korean-143,Flag of Emperor,22881
korean-143,Flag of Emperor,23166
korean-144,Nine Territory,19587
korean-144,Nine Territory,19849
korean-144,Nine Territory,20507
korean-144,Nine Territory,21297
korean-144,Nine Territory,21444
korean-144,Nine Territory,21547
korean-144,Nine Territory,22024
korean-144,Nine Territory,22109
korean-144,Nine Territory,22701
korean-145,Garden of Sky,12770
korean-145,Garden of Sky,12843
korean-145,Garden of Sky,13288
korean-145,Garden of Sky,13701
korean-145,Garden of Sky,14146
korean-145,Garden of Sky,15197
korean-145,Garden of Sky,15474
korean-145,Garden of Sky,16537
korean-145,Garden of Sky,16611
korean-145,Garden of Sky,17378
korean-145,Garden of Sky,17593
korean-145,Garden of Sky,17651
korean-145,Garden of Sky,18216
korean-145,Garden of Sky,18543
